"Adrian Weller",/author/adrian-weller-7545,"From Parity to Preference-based Notions of Fairness in Classification",/paper/6627-from-parity-to-preference-based-notions-of-fairness-in-classification,2017
"Paroma Varma",/author/paroma-varma-9401,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Bryan D. He",/author/bryan-d-he-8395,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Payal Bajaj",/author/payal-bajaj-9402,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Nishith Khandwala",/author/nishith-khandwala-9403,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Imon Banerjee",/author/imon-banerjee-10479,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Daniel Rubin",/author/daniel-rubin-10480,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Christopher Ré",/author/christopher-re-7222,"Inferring Generative Model Structure with Static Analysis",/paper/6628-inferring-generative-model-structure-with-static-analysis,2017
"Maja Rudolph",/author/maja-rudolph-9290,"Structured Embedding Models for Grouped Data",/paper/6629-structured-embedding-models-for-grouped-data,2017
"Francisco Ruiz",/author/francisco-ruiz-5656,"Structured Embedding Models for Grouped Data",/paper/6629-structured-embedding-models-for-grouped-data,2017
"Susan Athey",/author/susan-athey-10453,"Structured Embedding Models for Grouped Data",/paper/6629-structured-embedding-models-for-grouped-data,2017
"David Blei",/author/david-blei-6452,"Structured Embedding Models for Grouped Data",/paper/6629-structured-embedding-models-for-grouped-data,2017
"Wittawat Jitkrittum",/author/wittawat-jitkrittum-8358,"A Linear-Time Kernel Goodness-of-Fit Test",/paper/6630-a-linear-time-kernel-goodness-of-fit-test,2017
"Wenkai Xu",/author/wenkai-xu-9404,"A Linear-Time Kernel Goodness-of-Fit Test",/paper/6630-a-linear-time-kernel-goodness-of-fit-test,2017
"Zoltan Szabo",/author/zoltan-szabo-8041,"A Linear-Time Kernel Goodness-of-Fit Test",/paper/6630-a-linear-time-kernel-goodness-of-fit-test,2017
"Kenji Fukumizu",/author/kenji-fukumizu-1361,"A Linear-Time Kernel Goodness-of-Fit Test",/paper/6630-a-linear-time-kernel-goodness-of-fit-test,2017
"Arthur Gretton",/author/arthur-gretton-2650,"A Linear-Time Kernel Goodness-of-Fit Test",/paper/6630-a-linear-time-kernel-goodness-of-fit-test,2017
"Rui Costa",/author/rui-costa-9405,"Cortical microcircuits as gated-recurrent neural networks",/paper/6631-cortical-microcircuits-as-gated-recurrent-neural-networks,2017
"Ioannis Alexandros Assael",/author/ioannis-alexandros-assael-8459,"Cortical microcircuits as gated-recurrent neural networks",/paper/6631-cortical-microcircuits-as-gated-recurrent-neural-networks,2017
"Brendan Shillingford",/author/brendan-shillingford-9406,"Cortical microcircuits as gated-recurrent neural networks",/paper/6631-cortical-microcircuits-as-gated-recurrent-neural-networks,2017
"Nando de Freitas",/author/nando-de-freitas-2019,"Cortical microcircuits as gated-recurrent neural networks",/paper/6631-cortical-microcircuits-as-gated-recurrent-neural-networks,2017
"TIm Vogels",/author/tim-vogels-9407,"Cortical microcircuits as gated-recurrent neural networks",/paper/6631-cortical-microcircuits-as-gated-recurrent-neural-networks,2017
"Cong Han Lim",/author/cong-han-lim-7672,"k-Support and Ordered Weighted Sparsity for Overlapping Groups: Hardness and Algorithms",/paper/6632-k-support-and-ordered-weighted-sparsity-for-overlapping-groups-hardness-and-algorithms,2017
"Stephen Wright",/author/stephen-wright-5125,"k-Support and Ordered Weighted Sparsity for Overlapping Groups: Hardness and Algorithms",/paper/6632-k-support-and-ordered-weighted-sparsity-for-overlapping-groups-hardness-and-algorithms,2017
"Nisheeth Srivastava",/author/nisheeth-srivastava-5465,"A simple model of recognition and recall memory",/paper/6633-a-simple-model-of-recognition-and-recall-memory,2017
"Edward Vul",/author/edward-vul-9408,"A simple model of recognition and recall memory",/paper/6633-a-simple-model-of-recognition-and-recall-memory,2017
"Anton Osokin",/author/anton-osokin-5553,"On Structured Prediction Theory with Calibrated Convex Surrogate Losses",/paper/6634-on-structured-prediction-theory-with-calibrated-convex-surrogate-losses,2017
"Francis Bach",/author/francis-bach-6335,"On Structured Prediction Theory with Calibrated Convex Surrogate Losses",/paper/6634-on-structured-prediction-theory-with-calibrated-convex-surrogate-losses,2017
"Simon Lacoste-Julien",/author/simon-lacoste-julien-7161,"On Structured Prediction Theory with Calibrated Convex Surrogate Losses",/paper/6634-on-structured-prediction-theory-with-calibrated-convex-surrogate-losses,2017
"Jiasen Lu",/author/jiasen-lu-8685,"Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model",/paper/6635-best-of-both-worlds-transferring-knowledge-from-discriminative-learning-to-a-generative-visual-dialog-model,2017
"Anitha Kannan",/author/anitha-kannan-2059,"Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model",/paper/6635-best-of-both-worlds-transferring-knowledge-from-discriminative-learning-to-a-generative-visual-dialog-model,2017
"Jianwei Yang",/author/jianwei-yang-8686,"Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model",/paper/6635-best-of-both-worlds-transferring-knowledge-from-discriminative-learning-to-a-generative-visual-dialog-model,2017
"Devi Parikh",/author/devi-parikh-5199,"Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model",/paper/6635-best-of-both-worlds-transferring-knowledge-from-discriminative-learning-to-a-generative-visual-dialog-model,2017
"Dhruv Batra",/author/dhruv-batra-5308,"Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model",/paper/6635-best-of-both-worlds-transferring-knowledge-from-discriminative-learning-to-a-generative-visual-dialog-model,2017
"Yuan-Ting Hu",/author/yuan-ting-hu-9409,"MaskRNN: Instance Level Video Object Segmentation",/paper/6636-maskrnn-instance-level-video-object-segmentation,2017
"Jia-Bin Huang",/author/jia-bin-huang-9410,"MaskRNN: Instance Level Video Object Segmentation",/paper/6636-maskrnn-instance-level-video-object-segmentation,2017
"Alexander Schwing",/author/alexander-schwing-9411,"MaskRNN: Instance Level Video Object Segmentation",/paper/6636-maskrnn-instance-level-video-object-segmentation,2017
"Jianfeng Wang",/author/jianfeng-wang-9412,"Gated Recurrent Convolution Neural Network for OCR",/paper/6637-gated-recurrent-convolution-neural-network-for-ocr,2017
"Xiaolin Hu",/author/xiaolin-hu-7868,"Gated Recurrent Convolution Neural Network for OCR",/paper/6637-gated-recurrent-convolution-neural-network-for-ocr,2017
"Xiaofan Lin",/author/xiaofan-lin-9414,"Towards Accurate Binary Convolutional Neural Network",/paper/6638-towards-accurate-binary-convolutional-neural-network,2017
"Cong Zhao",/author/cong-zhao-9415,"Towards Accurate Binary Convolutional Neural Network",/paper/6638-towards-accurate-binary-convolutional-neural-network,2017
"Wei Pan",/author/wei-pan-9413,"Towards Accurate Binary Convolutional Neural Network",/paper/6638-towards-accurate-binary-convolutional-neural-network,2017
"Wei-Sheng Lai",/author/wei-sheng-lai-9416,"Semi-Supervised Learning for Optical Flow with Generative Adversarial Networks",/paper/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks,2017
"Jia-Bin Huang",/author/jia-bin-huang-9410,"Semi-Supervised Learning for Optical Flow with Generative Adversarial Networks",/paper/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks,2017
"Ming-Hsuan Yang",/author/ming-hsuan-yang-1946,"Semi-Supervised Learning for Optical Flow with Generative Adversarial Networks",/paper/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks,2017
"Abhishek Kar",/author/abhishek-kar-9417,"Learning a Multi-View Stereo Machine",/paper/6640-learning-a-multi-view-stereo-machine,2017
"Christian Häne",/author/christian-hane-9418,"Learning a Multi-View Stereo Machine",/paper/6640-learning-a-multi-view-stereo-machine,2017
"Jitendra Malik",/author/jitendra-malik-1449,"Learning a Multi-View Stereo Machine",/paper/6640-learning-a-multi-view-stereo-machine,2017
"Jonathan Scarlett",/author/jonathan-scarlett-8511,"Phase Transitions in the Pooled Data Problem",/paper/6641-phase-transitions-in-the-pooled-data-problem,2017
"Volkan Cevher",/author/volkan-cevher-3964,"Phase Transitions in the Pooled Data Problem",/paper/6641-phase-transitions-in-the-pooled-data-problem,2017
"Yijun Li",/author/yijun-li-9419,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
"Chen Fang",/author/chen-fang-9420,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
"Jimei Yang",/author/jimei-yang-7878,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
"Zhaowen Wang",/author/zhaowen-wang-9421,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
